Job ID,Position,Posting Status,Date Created,Application Deadline,Reposted,Term Posted,Number of Positions,All Degrees and Disciplines,Salary Range,Duration,Application Delivery Method,Application Procedure,Skills Categories,Duties Categories,Work Type,"Work Location (City, Province)",Organization Name,Country,Total View Count,Unique View Count,Application Count,Selected for Interview Count,Placement Records Count
623,Job Title 3,Expired,11/25/2022 04:59 PM,12/01/2022 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['engineering', 'experience', 'program']","['engineering', 'design']",In-Person,"Kamloops, BC",Organization_43,Canada,27,23,1,0,0
624,Job Title 64,Expired,02/17/2022 09:51 AM,02/27/2022 11:59 PM,no,Summer 2022,1,No,,16 Months ONLY,Apply through the Employer's website:,,"['engineering', 'ability', 'skills', 'environment', 'computer', 'development', 'software development', 'experience', 'program']","['team', 'business', 'software', 'technical', 'support', 'development', 'project']",In-Person,"Kanata, ON",Organization_87,Canada,68,58,18,0,0
625,Job Title 96,Expired,09/02/2022 08:54 AM,09/18/2022 11:59 PM,no,Winter 2023,1,No,,"8, 12 or 16 Months",Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'communication', 'time', 'work', 'experience', 'strong', 'knowledge']","['engineering', 'team', 'business', 'software', 'technical', 'support', 'management', 'work']",In-Person,"Kearl, AB",Organization_45,Canada,2,2,0,0,0
626,Job Title 77,Expired,06/01/2022 10:05 AM,06/15/2022 11:59 PM,yes,Fall 2022,1,No,,4 Months,Apply through the Employer's website:,,"['engineering', 'skills', 'program', 'communication', 'development', 'management', 'work', 'knowledge']","['engineering', 'design', 'technical', 'development', 'work', 'project']",In-Person,"Kelowna,BC",Organization_18,Canada,18,10,3,0,0
627,Job Title 29,Expired,11/25/2022 11:07 AM,12/01/2022 11:59 PM,no,Winter 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'communication', 'management', 'work', 'experience', 'strong', 'program']","['engineering', 'team', 'design', 'technical', 'development', 'work']",In-Person,"Kelowna,BC",Organization_43,Canada,3,3,0,0,0
628,Job Title 11,Expired,09/23/2022 08:01 AM,10/20/2022 11:59 PM,yes,Winter 2023,1,No,,"4, 8 or 12 Months",Apply through the Employer's website:,,"['engineering', 'ability', 'skills', 'environment', 'communication', 'work', 'experience', 'strong']","['team', 'design', 'technology', 'business', 'data', 'support', 'management', 'work']",In-Person,"Kimberley, BC",Organization_37,Canada,3,3,0,0,0
629,Job Title 14,Expired,04/11/2023 03:31 PM,04/21/2023 11:59 PM,no,Summer 2023,1,Yes,,"8, 12 or 16 Months",Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'management', 'time', 'communication', 'experience', 'strong', 'knowledge']","['engineering', 'design', 'support', 'development', 'work', 'project']",In-Person,"Kincardine, ON",Organization_20,Canada,27,26,2,0,0
630,Job Title 92,Expired,03/16/2023 01:19 PM,03/26/2023 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'management', 'time', 'communication', 'experience', 'strong', 'knowledge']","['engineering', 'design', 'support', 'development', 'work', 'project']",In-Person,"Kincardine, ON",Organization_20,Canada,85,67,6,0,0
631,Job Title 24,Expired,02/09/2024 10:09 AM,02/26/2024 11:59 PM,no,Summer 2024,1,No,,4 Months,Apply through the Employer's website:,,"['engineering', 'time', 'work', 'skills']","['engineering', 'team', 'design', 'business', 'data', 'technical', 'development', 'work']",In-Person,"Kingston, ON",Organization_14,Canada,18,13,2,0,0
632,Job Title 37,Expired,04/11/2023 04:32 PM,04/21/2023 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['python', 'engineering', 'team', 'programming', 'ability', 'skills', 'computer', 'communication', 'knowledge']","['design and develop', 'design', 'software', 'technical', 'solutions']",In-Person,"Kingston, ON",Organization_88,Canada,57,49,7,0,0
633,Job Title 74,Expired,01/16/2023 10:17 AM,01/26/2023 11:59 PM,no,Summer 2023,1,Yes,,16 Months ONLY,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'communication', 'computer', 'management', 'time', 'work', 'experience', 'strong', 'program']","['design', 'technical', 'support', 'management', 'work', 'project']",In-Person,"Kingston, ON",Organization_11,Canada,60,53,6,0,0
634,Job Title 55,Expired,06/27/2022 11:10 AM,07/05/2022 11:59 PM,no,Fall 2022,1,No,,4 Months,Apply through the Employer's website:,,"['engineering', 'ability', 'skills', 'program', 'communication', 'development', 'management', 'work', 'knowledge']","['engineering', 'team', 'design', 'technical', 'support', 'work']",In-Person,"Kingston, ON",Organization_18,Canada,4,3,3,0,0
635,Job Title 64,Expired,06/01/2022 09:59 AM,06/15/2022 11:59 PM,no,Fall 2022,1,No,,4 Months,Apply through the Employer's website:,,"['engineering', 'skills', 'program', 'communication', 'development', 'management', 'work', 'knowledge']","['engineering', 'team', 'design', 'technical', 'support', 'work']",In-Person,"Kingston, ON",Organization_18,Canada,18,11,4,0,0
636,Job Title 28,Expired,02/08/2022 10:31 AM,02/11/2022 11:59 PM,no,Summer 2022,1,No,,16 Months ONLY,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'communication', 'computer', 'management', 'time', 'work', 'experience', 'strong', 'program']","['engineering', 'team', 'design', 'technical', 'support', 'work']",In-Person,"Kingston, ON",Organization_11,Canada,10,9,2,0,0
637,Job Title 91,Expired,06/23/2023 01:28 PM,06/24/2023 12:00 PM,no,Fall 2023,1,Yes,25-29 per hour,4 Months,Lassonde Co-op & Internship Portal,,"['team', 'machine learning', 'ability', 'skills', 'environment', 'databases', 'data', 'computer', 'development', 'software development', 'time', 'work', 'java', 'experience']","['engineering', 'research and development', 'team', 'technology', 'software', 'development', 'software development', 'work', 'solutions']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_89,Canada,79,55,30,0,0
638,Job Title 26,Expired,06/23/2023 01:24 PM,06/24/2023 12:00 PM,no,Fall 2023,1,Yes,22-25 per hour,4 Months,Lassonde Co-op & Internship Portal,,"['team', 'environment', 'photography', 'computer', 'communication', 'development', 'ux/ui design', 'software development', 'time', 'work', 'experience']","['research and development', 'design', 'technology', 'business', 'development', 'work', 'solutions']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_89,Canada,31,27,6,0,0
639,Job Title 48,Expired,06/23/2023 01:15 PM,06/24/2023 12:00 PM,no,Fall 2023,1,Yes,24- 28 per hour,4 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'team', 'illustrator', 'ability', 'environment', 'photoshop', 'computer', 'development', 'adobe creative suite', 'graphic design', 'software development', 'time', 'experience', 'knowledge']","['research and development', 'team', 'design', 'technology', 'software', 'support', 'development', 'software development', 'ux/ui design', 'work', 'solutions']",Remote,"Kitchener, ON",Organization_89,Canada,63,40,17,0,0
640,Job Title 82,Expired,03/10/2024 12:11 AM,04/15/2024 11:59 PM,yes,Summer 2024,1,No,,12 Months,Lassonde Co-op & Internship Portal,,"['ability', 'skills', 'environment', 'management', 'time', 'work', 'knowledge']","['engineering', 'work', 'design', 'management']",In-Person,"Kitchener, ON",Organization_90,Canada,104,44,7,0,0
641,Job Title 62,Expired,07/25/2022 12:53 PM,07/31/2022 11:59 PM,no,Fall 2022,1,No,,4 Months with possibility of extension,Apply through the Employer's website:,,"['engineering', 'ability', 'skills', 'computer', 'management', 'time', 'work', 'experience', 'strong', 'program']","['engineering', 'technology', 'management', 'work', 'solutions']",In-Person,"Kitchener, ON",Organization_91,Canada,9,5,3,0,0
642,Job Title 75,Expired,01/20/2023 02:48 PM,02/02/2023 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['python', 'programming', 'data structures', 'skills', 'data', 'computer', 'development', 'software development', 'communication', 'java', 'experience', 'strong', 'knowledge']",['data'],Hybrid (Remote and In-Person),"Kitchener, ON",Organization_44,Canada,146,114,25,0,0
643,Job Title 16,Expired,01/20/2023 01:29 PM,02/02/2023 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['python', 'programming', 'data structures', 'skills', 'data', 'computer', 'development', 'software development', 'communication', 'java', 'experience', 'strong', 'knowledge']","['engineering', 'team', 'technology', 'business', 'software', 'data', 'technical', 'development', 'work', 'project']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_44,Canada,113,87,25,0,0
644,Job Title 15,Expired,01/16/2023 04:37 PM,01/30/2023 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'communication', 'computer', 'management', 'development', 'work', 'knowledge']","['team', 'data', 'development', 'work', 'solutions']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_92,Canada,113,86,14,0,0
645,Job Title 28,Expired,01/16/2023 04:27 PM,01/30/2023 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['skills', 'photoshop', 'work', 'experience', 'knowledge']","['work', 'team', 'design', 'solutions']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_92,Canada,109,89,20,0,0
646,Job Title 26,Expired,01/16/2023 04:22 PM,01/30/2023 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['programming', 'skills', 'development', 'work', 'java', 'experience']","['team', 'design', 'business', 'software', 'data', 'technical', 'development', 'work', 'solutions']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_92,Canada,213,146,71,0,0
647,Job Title 88,Expired,01/16/2023 04:00 PM,01/30/2023 11:59 PM,no,Summer 2023,1,Yes,,,Apply through the Employer's website:,,"['skills', 'photoshop', 'work', 'experience', 'knowledge']","['work', 'team', 'design', 'solutions']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_92,Canada,73,62,19,0,0
648,Job Title 80,Expired,10/03/2022 10:17 AM,10/16/2022 11:59 PM,yes,Winter 2023,4,No,$22.00 - $25.00,4 Months,Lassonde Co-op & Internship Portal,,"['team', 'environment', 'photography', 'computer', 'development', 'software development', 'ux/ui design', 'communication', 'experience']","['research and development', 'design', 'technology', 'business', 'development', 'work', 'solutions']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_89,Canada,23,19,5,0,0
649,Job Title 72,Expired,10/03/2022 10:09 AM,10/16/2022 11:59 PM,yes,Winter 2023,4,No,$25.00 - $29.00,4 Months,Lassonde Co-op & Internship Portal,,"['team', 'machine learning', 'ability', 'skills', 'environment', 'databases', 'data', 'computer', 'development', 'software development', 'time', 'work', 'java', 'experience']","['engineering', 'research and development', 'team', 'technology', 'software', 'development', 'software development', 'work', 'solutions']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_89,Canada,93,57,27,0,0
650,Job Title 6,Expired,10/03/2022 09:52 AM,10/16/2022 11:59 PM,yes,Winter 2023,4,No,$24.00 - $28.00,4 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'team', 'illustrator', 'ability', 'environment', 'photoshop', 'computer', 'development', 'adobe creative suite', 'graphic design', 'software development', 'time', 'work', 'experience', 'knowledge']","['research and development', 'team', 'design', 'technology', 'software', 'support', 'development', 'software development', 'ux/ui design', 'work', 'solutions']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_89,Canada,27,23,7,0,0
651,Job Title 25,Expired,09/30/2022 12:21 PM,10/11/2022 11:59 PM,yes,Winter 2023,1,No,,"4, 8, 12 or 16 Months",Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'communication', 'management', 'time', 'work', 'strong', 'knowledge']","['team', 'design', 'business', 'support', 'management', 'work', 'solutions']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_44,Canada,0,0,0,0,0
652,Job Title 50,Expired,09/30/2022 12:09 PM,10/11/2022 11:59 PM,yes,Winter 2023,1,No,,8 Months,Apply through the Employer's website:,,"['programming', 'knowledge', 'computer', 'java', 'experience', 'program']","['engineering', 'team', 'business', 'data', 'technical', 'support', 'development', 'management', 'work', 'project', 'solutions']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_44,Canada,54,36,16,0,0
653,Job Title 76,Expired,09/30/2022 11:56 AM,10/11/2022 11:59 PM,yes,Winter 2023,1,No,,"4, 8, 12 or 16 Months",Apply through the Employer's website:,,"['ability', 'skills', 'communication', 'computer', 'work', 'experience', 'strong', 'knowledge']","['team', 'technology', 'business', 'software', 'data', 'support', 'management', 'work', 'solutions']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_44,Canada,23,20,8,0,0
654,Job Title 12,Expired,06/14/2022 10:03 AM,07/03/2022 11:59 PM,yes,Fall 2022,3,No,$25.00 - $29.00,4 Months,Lassonde Co-op & Internship Portal,,"['team', 'machine learning', 'ability', 'skills', 'environment', 'databases', 'data', 'computer', 'development', 'software development', 'time', 'work', 'java', 'experience']","['engineering', 'research and development', 'team', 'technology', 'software', 'development', 'software development', 'work', 'solutions']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_89,Canada,84,57,23,0,2
655,Job Title 63,Expired,06/14/2022 09:54 AM,07/03/2022 11:59 PM,no,Fall 2022,4,No,$24.00 - $28.00,4 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'team', 'illustrator', 'ability', 'environment', 'photoshop', 'computer', 'development', 'adobe creative suite', 'graphic design', 'software development', 'time', 'work', 'experience', 'knowledge']","['research and development', 'team', 'design', 'technology', 'software', 'support', 'development', 'software development', 'ux/ui design', 'work', 'solutions']",Hybrid (Remote and In-Person),"Kitchener, ON",Organization_89,Canada,51,40,9,0,0
656,Job Title 60,Expired,03/07/2023 01:53 PM,04/21/2023 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['time', 'work', 'skills', 'knowledge']",[],In-Person,"Kitchener, ON",Organization_2,Canada,116,88,8,0,0
657,Job Title 91,Expired,03/02/2023 05:20 PM,03/12/2023 11:59 PM,no,Summer 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['team', 'environment', 'computer', 'experience', 'strong', 'program']","['engineering', 'team', 'technology', 'business', 'support', 'management']",In-Person,"Kitchener, ON",Organization_44,Canada,75,55,12,0,0
658,Job Title 52,Expired,07/25/2022 02:01 PM,08/01/2022 11:59 PM,no,Fall 2022,1,No,,4 Months,Apply through the Employer's website:,,"['engineering', 'ability', 'skills', 'computer', 'management', 'time', 'work', 'experience', 'strong', 'program']","['engineering', 'technology', 'management', 'work', 'solutions']",In-Person,"Kitchener, ON",Organization_91,Canada,6,5,2,0,0
659,Job Title 77,Expired,06/27/2022 11:18 AM,07/05/2022 11:59 PM,no,Fall 2022,1,No,,4 Months,Apply through the Employer's website:,,"['engineering', 'ability', 'skills', 'program', 'communication', 'development', 'management', 'work', 'knowledge']","['engineering', 'team', 'design', 'technical', 'support', 'work']",In-Person,"Kitchener, ON",Organization_18,Canada,5,4,3,0,0
660,Job Title 83,Expired,02/05/2023 07:20 PM,02/17/2023 11:59 PM,no,Summer 2023,4,Yes,Competitive Hourly Pay: $24.00 - $28.00 based on relevant experience / skillset,4 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'team', 'illustrator', 'ability', 'environment', 'photoshop', 'computer', 'development', 'adobe creative suite', 'graphic design', 'software development', 'experience', 'knowledge']","['team', 'design', 'technology', 'software', 'support', 'development', 'software development', 'ux/ui design', 'work', 'solutions']",Remote,"Kitchener, ON",Organization_89,Canada,78,64,19,0,0
661,Job Title 14,Expired,02/05/2023 07:17 PM,02/17/2023 11:59 PM,no,Summer 2023,4,Yes,Competitive Hourly Pay: $25.00 - $29.00 based on relevant experience / skillset,4 Months,Lassonde Co-op & Internship Portal,,"['team', 'machine learning', 'ability', 'skills', 'environment', 'databases', 'data', 'computer', 'development', 'software development', 'java', 'experience']","['engineering', 'team', 'technology', 'software', 'development', 'software development', 'work']",Remote,"Kitchener, ON",Organization_89,Canada,181,114,60,0,0
